               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 162,            0.029671,            0.026497,             0.00758,             0.80454,             0.78444,             0.83446,             0.59365,            0.029194,            0.017352,           0.0052091,            0.004687,            0.004687,            0.004687
                 163,             0.02946,            0.026563,           0.0076826,             0.80307,             0.78551,             0.83464,             0.59354,            0.029195,            0.017352,           0.0052044,            0.004654,            0.004654,            0.004654
                 164,            0.029629,            0.026568,           0.0077668,             0.80063,             0.78781,              0.8345,             0.59356,            0.029196,            0.017352,           0.0052039,            0.004621,            0.004621,            0.004621
                 165,            0.029576,            0.026495,           0.0076458,             0.80246,             0.78727,             0.83456,             0.59407,            0.029197,            0.017353,           0.0052042,            0.004588,            0.004588,            0.004588
                 166,            0.029658,            0.026614,           0.0076499,             0.79979,             0.78923,             0.83474,             0.59433,            0.029198,            0.017352,           0.0052085,            0.004555,            0.004555,            0.004555
                 167,            0.029334,            0.026245,           0.0073651,             0.79978,             0.78851,             0.83449,             0.59425,            0.029194,            0.017354,           0.0052146,            0.004522,            0.004522,            0.004522
                 168,            0.029446,             0.02655,           0.0076155,             0.79936,             0.78927,             0.83474,             0.59451,             0.02919,            0.017356,           0.0052212,            0.004489,            0.004489,            0.004489
                 169,            0.029327,            0.026613,           0.0074713,             0.80014,             0.78798,             0.83469,             0.59497,            0.029191,            0.017356,           0.0052328,            0.004456,            0.004456,            0.004456
                 170,            0.029432,            0.026482,           0.0073517,             0.80183,             0.78784,             0.83458,             0.59461,            0.029191,            0.017357,           0.0052429,            0.004423,            0.004423,            0.004423
                 171,            0.029209,            0.025978,           0.0074743,             0.80121,             0.78812,             0.83466,             0.59486,            0.029194,            0.017359,           0.0052515,             0.00439,             0.00439,             0.00439
                 172,            0.029187,            0.026181,           0.0072264,             0.80176,             0.78677,             0.83459,             0.59465,            0.029198,            0.017362,           0.0052585,            0.004357,            0.004357,            0.004357
                 173,            0.029148,               0.026,            0.007227,             0.80267,             0.78512,             0.83422,             0.59442,            0.029203,            0.017362,           0.0052643,            0.004324,            0.004324,            0.004324
                 174,            0.029127,            0.026124,           0.0074932,             0.80385,             0.78424,             0.83392,             0.59443,            0.029204,            0.017366,           0.0052745,            0.004291,            0.004291,            0.004291
                 175,            0.029075,            0.026175,            0.007274,             0.80332,             0.78275,             0.83364,             0.59414,            0.029208,            0.017367,           0.0052801,            0.004258,            0.004258,            0.004258
                 176,            0.029013,            0.025789,           0.0072725,             0.80325,             0.78381,             0.83376,             0.59413,            0.029214,             0.01737,           0.0052869,            0.004225,            0.004225,            0.004225
                 177,            0.029206,            0.026051,           0.0074823,             0.80453,             0.78318,             0.83358,             0.59416,            0.029217,            0.017373,            0.005296,            0.004192,            0.004192,            0.004192
                 178,            0.029158,            0.026101,           0.0075424,             0.80662,             0.78254,             0.83367,             0.59422,             0.02922,            0.017373,           0.0052968,            0.004159,            0.004159,            0.004159
                 179,             0.02898,            0.025886,           0.0073288,             0.80555,             0.78238,             0.83367,             0.59436,            0.029219,            0.017375,            0.005302,            0.004126,            0.004126,            0.004126
                 180,            0.028937,             0.02579,           0.0073822,             0.80394,             0.78328,             0.83371,             0.59458,            0.029218,            0.017373,           0.0053051,            0.004093,            0.004093,            0.004093
                 181,            0.028837,            0.026031,           0.0073745,             0.80496,             0.78177,             0.83383,             0.59478,             0.02922,            0.017375,           0.0053145,             0.00406,             0.00406,             0.00406
                 182,            0.028788,            0.025919,           0.0070751,             0.80552,             0.78169,             0.83403,             0.59498,            0.029225,            0.017374,           0.0053252,            0.004027,            0.004027,            0.004027
                 183,            0.028739,            0.025772,           0.0072758,              0.8099,             0.77948,             0.83413,             0.59511,             0.02923,            0.017376,           0.0053358,            0.003994,            0.003994,            0.003994
                 184,            0.028677,            0.025847,           0.0070677,             0.80906,             0.78027,             0.83393,             0.59499,            0.029228,             0.01738,           0.0053443,            0.003961,            0.003961,            0.003961
                 185,            0.028666,            0.025735,           0.0071284,             0.80772,             0.78035,             0.83418,              0.5953,            0.029229,            0.017381,           0.0053471,            0.003928,            0.003928,            0.003928
                 186,            0.028693,            0.025769,           0.0069544,             0.80927,             0.77906,             0.83424,             0.59549,            0.029238,            0.017383,           0.0053566,            0.003895,            0.003895,            0.003895
                 187,            0.028562,            0.025749,           0.0070925,              0.8097,             0.77902,             0.83413,             0.59542,            0.029244,            0.017388,           0.0053736,            0.003862,            0.003862,            0.003862
                 188,            0.028609,            0.025743,           0.0071313,             0.80933,             0.77894,             0.83399,             0.59513,            0.029251,            0.017392,           0.0053784,            0.003829,            0.003829,            0.003829
                 189,            0.028588,            0.025769,            0.007086,             0.80894,                0.78,             0.83393,              0.5949,            0.029254,            0.017393,           0.0053814,            0.003796,            0.003796,            0.003796
                 190,            0.028552,            0.025392,           0.0070736,             0.80948,             0.77801,             0.83382,             0.59504,            0.029262,            0.017396,           0.0053861,            0.003763,            0.003763,            0.003763
                 191,            0.028567,             0.02567,           0.0070079,             0.80834,              0.7794,             0.83405,             0.59515,            0.029266,            0.017399,            0.005392,             0.00373,             0.00373,             0.00373
                 192,             0.02834,            0.025586,            0.006877,             0.80759,             0.77953,             0.83401,             0.59542,            0.029273,            0.017402,           0.0053966,            0.003697,            0.003697,            0.003697
                 193,            0.028364,            0.025563,           0.0068711,             0.81034,             0.77825,             0.83413,             0.59523,            0.029277,            0.017408,            0.005404,            0.003664,            0.003664,            0.003664
                 194,            0.028436,            0.025433,            0.006903,             0.81028,             0.77915,             0.83453,             0.59574,            0.029284,            0.017413,           0.0054089,            0.003631,            0.003631,            0.003631
                 195,            0.028224,            0.025251,           0.0067334,             0.80977,             0.77874,             0.83442,             0.59581,             0.02928,            0.017419,           0.0054086,            0.003598,            0.003598,            0.003598
                 196,            0.028242,            0.025424,           0.0070493,             0.80998,             0.77779,             0.83456,             0.59553,            0.029282,            0.017425,           0.0054094,            0.003565,            0.003565,            0.003565
                 197,            0.028185,            0.025503,           0.0068947,             0.80776,              0.7801,             0.83432,             0.59552,            0.029281,             0.01743,           0.0054101,            0.003532,            0.003532,            0.003532
                 198,            0.028093,            0.025544,           0.0065508,             0.80851,             0.78019,             0.83446,             0.59565,            0.029286,            0.017436,           0.0054102,            0.003499,            0.003499,            0.003499
                 199,            0.028081,            0.025349,           0.0067017,             0.80701,             0.78214,             0.83452,             0.59566,            0.029289,            0.017442,           0.0054098,            0.003466,            0.003466,            0.003466
                 200,            0.028016,            0.025248,           0.0065939,             0.80932,             0.78001,             0.83502,             0.59595,            0.029292,            0.017447,           0.0054013,            0.003433,            0.003433,            0.003433
                 201,            0.028107,            0.025421,           0.0067189,             0.80965,             0.77973,             0.83529,             0.59601,            0.029292,            0.017451,           0.0053978,              0.0034,              0.0034,              0.0034
                 202,            0.027877,            0.025106,           0.0067561,             0.80886,             0.78223,             0.83559,             0.59598,            0.029293,            0.017457,           0.0053957,            0.003367,            0.003367,            0.003367
                 203,            0.027792,            0.025098,           0.0064873,             0.80949,             0.78168,             0.83579,             0.59574,            0.029296,            0.017462,           0.0053941,            0.003334,            0.003334,            0.003334
                 204,            0.027761,            0.025126,           0.0067571,              0.8052,             0.78695,             0.83575,             0.59619,            0.029299,            0.017466,           0.0053948,            0.003301,            0.003301,            0.003301
                 205,             0.02765,            0.024832,            0.006502,             0.80481,             0.78729,             0.83593,             0.59652,            0.029301,             0.01747,           0.0053956,            0.003268,            0.003268,            0.003268
                 206,            0.027558,            0.025045,           0.0064722,             0.80544,              0.7852,             0.83602,             0.59677,            0.029302,            0.017474,            0.005398,            0.003235,            0.003235,            0.003235
                 207,            0.027818,             0.02508,           0.0064617,             0.80599,             0.78471,             0.83635,             0.59666,            0.029309,             0.01748,           0.0053995,            0.003202,            0.003202,            0.003202
                 208,            0.027569,            0.024977,           0.0064178,             0.80565,             0.78445,             0.83629,             0.59694,            0.029312,            0.017488,           0.0053986,            0.003169,            0.003169,            0.003169
                 209,            0.027671,            0.024935,           0.0064475,             0.80568,             0.78511,             0.83616,               0.597,            0.029314,            0.017494,           0.0054042,            0.003136,            0.003136,            0.003136
                 210,            0.027557,             0.02485,           0.0064233,             0.80738,              0.7837,             0.83637,             0.59705,            0.029318,              0.0175,           0.0054041,            0.003103,            0.003103,            0.003103
                 211,            0.027459,            0.024669,           0.0065091,             0.81273,              0.7806,             0.83631,             0.59697,             0.02932,            0.017507,           0.0053983,             0.00307,             0.00307,             0.00307
                 212,            0.027348,            0.024733,           0.0065369,             0.81421,             0.77904,             0.83633,             0.59704,            0.029323,            0.017513,           0.0054029,            0.003037,            0.003037,            0.003037
                 213,            0.027324,            0.024617,           0.0063383,             0.81649,             0.77643,             0.83612,             0.59715,            0.029326,            0.017516,           0.0054061,            0.003004,            0.003004,            0.003004
                 214,            0.027436,            0.024881,           0.0063661,             0.81817,             0.77592,             0.83626,             0.59718,            0.029332,            0.017526,           0.0054084,            0.002971,            0.002971,            0.002971
                 215,            0.027301,            0.024797,           0.0063213,             0.81758,             0.77608,             0.83614,             0.59737,            0.029336,            0.017534,           0.0054141,            0.002938,            0.002938,            0.002938
                 216,            0.027152,            0.024413,           0.0064195,             0.81733,             0.77699,             0.83624,             0.59742,            0.029338,             0.01754,            0.005419,            0.002905,            0.002905,            0.002905
                 217,            0.027225,            0.024769,           0.0061783,              0.8167,              0.7771,             0.83603,             0.59779,            0.029342,            0.017549,           0.0054265,            0.002872,            0.002872,            0.002872
                 218,             0.02727,            0.024552,           0.0062937,             0.81588,             0.77718,             0.83615,             0.59781,            0.029349,            0.017555,           0.0054306,            0.002839,            0.002839,            0.002839
                 219,            0.027098,            0.024604,           0.0062909,             0.81457,             0.77707,             0.83574,              0.5979,            0.029354,            0.017564,           0.0054358,            0.002806,            0.002806,            0.002806
                 220,            0.027054,            0.024522,           0.0061428,              0.8146,              0.7785,             0.83574,             0.59812,            0.029363,            0.017574,           0.0054409,            0.002773,            0.002773,            0.002773
                 221,            0.027136,            0.024397,           0.0061634,             0.81516,             0.77842,             0.83571,             0.59811,            0.029373,            0.017579,           0.0054482,             0.00274,             0.00274,             0.00274
                 222,            0.027021,            0.024261,           0.0062835,             0.81505,             0.77975,             0.83563,             0.59837,            0.029379,            0.017589,           0.0054561,            0.002707,            0.002707,            0.002707
                 223,            0.026836,            0.024308,           0.0061711,              0.8149,             0.78075,             0.83583,             0.59821,            0.029386,            0.017598,           0.0054553,            0.002674,            0.002674,            0.002674
                 224,            0.026839,            0.024072,           0.0060567,             0.81349,             0.78294,             0.83552,             0.59799,            0.029395,            0.017605,           0.0054603,            0.002641,            0.002641,            0.002641
                 225,            0.026756,            0.024238,           0.0060069,             0.81418,             0.78196,             0.83566,             0.59763,            0.029403,            0.017615,           0.0054661,            0.002608,            0.002608,            0.002608
                 226,            0.026706,            0.024271,           0.0060622,             0.81448,               0.782,             0.83548,             0.59768,            0.029409,            0.017624,            0.005472,            0.002575,            0.002575,            0.002575
                 227,            0.026585,            0.024061,           0.0060907,             0.81363,             0.78316,             0.83584,             0.59775,            0.029415,             0.01763,           0.0054702,            0.002542,            0.002542,            0.002542
                 228,            0.026789,             0.02398,           0.0059396,             0.81366,             0.78255,             0.83561,             0.59797,            0.029423,            0.017637,            0.005472,            0.002509,            0.002509,            0.002509
                 229,            0.026595,            0.024086,           0.0059544,             0.81433,             0.78288,             0.83549,             0.59828,            0.029432,            0.017642,           0.0054742,            0.002476,            0.002476,            0.002476
                 230,            0.026612,               0.024,           0.0058839,             0.81263,             0.78459,             0.83577,             0.59792,            0.029439,            0.017651,           0.0054856,            0.002443,            0.002443,            0.002443
                 231,            0.026372,            0.023931,           0.0059028,             0.81212,              0.7852,             0.83576,              0.5981,            0.029446,            0.017659,           0.0055018,             0.00241,             0.00241,             0.00241
                 232,             0.02644,            0.023886,           0.0059957,             0.81215,             0.78514,             0.83576,             0.59777,            0.029457,            0.017667,           0.0055162,            0.002377,            0.002377,            0.002377
                 233,            0.026448,            0.023702,           0.0058511,             0.81175,             0.78488,             0.83546,             0.59796,            0.029467,            0.017676,           0.0055249,            0.002344,            0.002344,            0.002344
                 234,            0.026297,            0.023861,           0.0057993,             0.81071,             0.78507,             0.83537,             0.59799,            0.029479,            0.017685,            0.005535,            0.002311,            0.002311,            0.002311
                 235,             0.02627,            0.023878,           0.0057683,             0.81071,             0.78409,             0.83512,             0.59819,            0.029489,            0.017696,           0.0055446,            0.002278,            0.002278,            0.002278
                 236,            0.026206,             0.02368,           0.0057506,             0.81064,             0.78373,             0.83496,              0.5983,            0.029496,            0.017705,           0.0055513,            0.002245,            0.002245,            0.002245
                 237,            0.026148,            0.023615,           0.0058175,             0.81079,             0.78436,             0.83478,             0.59821,            0.029504,            0.017715,           0.0055561,            0.002212,            0.002212,            0.002212
                 238,            0.026068,            0.023764,           0.0056957,              0.8105,             0.78483,             0.83477,             0.59832,             0.02951,            0.017728,           0.0055616,            0.002179,            0.002179,            0.002179
                 239,            0.025868,            0.023477,           0.0056789,             0.80882,              0.7862,             0.83475,             0.59812,            0.029519,            0.017741,           0.0055677,            0.002146,            0.002146,            0.002146
                 240,            0.025939,            0.023318,           0.0056173,             0.80868,             0.78687,             0.83473,             0.59825,            0.029529,            0.017753,           0.0055752,            0.002113,            0.002113,            0.002113
                 241,            0.025908,            0.023478,           0.0056226,             0.81092,             0.78432,             0.83463,              0.5984,            0.029541,            0.017764,            0.005586,             0.00208,             0.00208,             0.00208
                 242,             0.02576,            0.023425,           0.0054631,             0.80954,             0.78638,             0.83511,              0.5985,            0.029553,            0.017776,           0.0055953,            0.002047,            0.002047,            0.002047
                 243,            0.025846,            0.023302,           0.0056487,             0.80978,              0.7864,             0.83483,              0.5983,            0.029566,            0.017786,           0.0056067,            0.002014,            0.002014,            0.002014
                 244,            0.025589,            0.023138,           0.0055076,             0.81148,             0.78538,              0.8348,             0.59839,             0.02958,            0.017798,           0.0056181,            0.001981,            0.001981,            0.001981
                 245,             0.02552,            0.023107,           0.0053224,             0.80947,             0.78694,             0.83494,             0.59848,            0.029595,            0.017809,           0.0056298,            0.001948,            0.001948,            0.001948
                 246,            0.025571,            0.023378,           0.0053862,             0.80969,             0.78673,              0.8349,             0.59809,            0.029606,            0.017823,           0.0056467,            0.001915,            0.001915,            0.001915
                 247,            0.025459,            0.023113,           0.0053446,             0.80924,             0.78621,             0.83471,             0.59832,            0.029612,            0.017837,           0.0056568,            0.001882,            0.001882,            0.001882
                 248,            0.025276,            0.022988,           0.0053876,               0.807,             0.78914,             0.83501,             0.59831,            0.029621,            0.017851,           0.0056676,            0.001849,            0.001849,            0.001849
                 249,            0.025278,            0.022937,           0.0053858,             0.80568,             0.78913,             0.83456,              0.5982,            0.029634,            0.017865,           0.0056819,            0.001816,            0.001816,            0.001816
                 250,             0.02524,            0.022893,           0.0052854,             0.80624,             0.78911,             0.83456,             0.59837,            0.029646,            0.017882,           0.0056981,            0.001783,            0.001783,            0.001783
                 251,            0.025233,            0.023025,           0.0052397,             0.80756,             0.78673,             0.83451,             0.59838,            0.029655,            0.017895,           0.0057095,             0.00175,             0.00175,             0.00175
                 252,            0.025246,            0.022912,           0.0054601,             0.80607,             0.78944,             0.83422,             0.59799,            0.029663,             0.01791,           0.0057157,            0.001717,            0.001717,            0.001717
                 253,            0.025135,            0.022846,           0.0051759,             0.80861,             0.78678,             0.83397,             0.59792,            0.029676,            0.017928,           0.0057296,            0.001684,            0.001684,            0.001684
                 254,            0.025127,            0.022662,           0.0052749,             0.80672,             0.79056,             0.83383,              0.5979,            0.029685,            0.017941,           0.0057381,            0.001651,            0.001651,            0.001651
                 255,             0.02487,            0.022622,           0.0052648,             0.80706,             0.78948,             0.83375,             0.59822,            0.029694,            0.017957,           0.0057507,            0.001618,            0.001618,            0.001618
                 256,            0.024938,            0.022759,           0.0052276,             0.80938,             0.78737,             0.83374,             0.59814,            0.029706,            0.017973,           0.0057654,            0.001585,            0.001585,            0.001585
                 257,            0.024946,            0.022567,            0.005117,             0.81054,             0.78652,             0.83379,             0.59847,            0.029716,            0.017987,           0.0057778,            0.001552,            0.001552,            0.001552
                 258,            0.024802,            0.022501,           0.0050773,             0.81033,             0.78657,             0.83375,             0.59816,            0.029727,            0.018004,           0.0057925,            0.001519,            0.001519,            0.001519
                 259,            0.024801,             0.02261,           0.0050941,             0.81295,             0.78552,             0.83389,              0.5983,            0.029737,            0.018022,           0.0058042,            0.001486,            0.001486,            0.001486
                 260,            0.024646,             0.02243,           0.0050683,             0.81214,             0.78613,             0.83361,             0.59805,            0.029746,            0.018039,           0.0058138,            0.001453,            0.001453,            0.001453
                 261,            0.024762,            0.022488,           0.0050081,             0.81366,             0.78525,             0.83356,             0.59817,            0.029758,            0.018055,           0.0058238,             0.00142,             0.00142,             0.00142
                 262,            0.024542,            0.022464,           0.0049404,             0.81258,             0.78599,             0.83363,             0.59866,            0.029771,            0.018072,           0.0058358,            0.001387,            0.001387,            0.001387
                 263,            0.024516,            0.022225,           0.0048244,             0.81304,             0.78496,              0.8336,             0.59847,            0.029787,            0.018089,           0.0058469,            0.001354,            0.001354,            0.001354
                 264,            0.024577,            0.022209,           0.0049461,             0.81285,             0.78505,             0.83322,             0.59843,            0.029803,            0.018108,           0.0058616,            0.001321,            0.001321,            0.001321
                 265,            0.024315,            0.022013,             0.00495,             0.81231,             0.78538,             0.83318,             0.59843,            0.029819,            0.018128,             0.00588,            0.001288,            0.001288,            0.001288
                 266,            0.024232,            0.022106,           0.0048884,             0.81149,             0.78525,             0.83309,             0.59804,            0.029836,            0.018149,            0.005897,            0.001255,            0.001255,            0.001255
                 267,            0.024284,            0.022227,           0.0048184,             0.81219,             0.78419,             0.83282,             0.59767,            0.029851,            0.018169,            0.005911,            0.001222,            0.001222,            0.001222
                 268,            0.024131,            0.021977,           0.0048677,             0.81207,             0.78368,             0.83275,             0.59782,            0.029866,            0.018191,           0.0059296,            0.001189,            0.001189,            0.001189
                 269,            0.023924,            0.021942,           0.0047296,             0.81755,             0.77856,             0.83261,             0.59773,            0.029883,            0.018211,           0.0059447,            0.001156,            0.001156,            0.001156
                 270,            0.024049,            0.022008,           0.0048102,             0.81779,             0.77903,             0.83267,             0.59795,            0.029895,            0.018232,           0.0059654,            0.001123,            0.001123,            0.001123
                 271,            0.023956,            0.021945,           0.0048719,             0.81715,             0.77915,             0.83257,             0.59786,            0.029909,            0.018252,           0.0059774,             0.00109,             0.00109,             0.00109
                 272,            0.023951,            0.021867,           0.0047305,             0.81761,             0.77804,             0.83239,             0.59807,            0.029926,            0.018274,           0.0059912,            0.001057,            0.001057,            0.001057
                 273,            0.023805,            0.021824,           0.0046285,             0.81701,             0.77857,             0.83263,             0.59788,            0.029942,            0.018295,           0.0060052,            0.001024,            0.001024,            0.001024
                 274,            0.023778,             0.02157,           0.0046265,             0.81664,             0.77823,             0.83231,             0.59774,            0.029959,            0.018316,           0.0060241,            0.000991,            0.000991,            0.000991
                 275,            0.023842,            0.021761,           0.0045261,             0.81689,             0.77792,             0.83175,             0.59792,            0.029975,            0.018336,           0.0060395,            0.000958,            0.000958,            0.000958
                 276,            0.023569,            0.021705,           0.0046554,             0.81551,             0.77762,              0.8308,             0.59765,            0.029991,            0.018357,            0.006053,            0.000925,            0.000925,            0.000925
                 277,            0.023571,            0.021698,           0.0045271,             0.81675,              0.7786,             0.83062,             0.59742,            0.030006,            0.018378,           0.0060671,            0.000892,            0.000892,            0.000892
                 278,            0.023583,            0.021836,           0.0044888,             0.81731,             0.77861,              0.8303,             0.59746,            0.030022,            0.018403,            0.006084,            0.000859,            0.000859,            0.000859
                 279,            0.023389,            0.021324,           0.0043993,             0.81732,             0.77869,                0.83,             0.59748,            0.030034,            0.018427,           0.0061016,            0.000826,            0.000826,            0.000826
                 280,            0.023292,            0.021302,           0.0045395,             0.81659,             0.77957,             0.82994,             0.59738,            0.030047,            0.018452,           0.0061203,            0.000793,            0.000793,            0.000793
                 281,            0.023285,            0.021425,             0.00434,              0.8158,             0.77873,             0.82993,              0.5974,            0.030063,            0.018476,           0.0061412,             0.00076,             0.00076,             0.00076
                 282,            0.023085,             0.02132,           0.0043908,              0.8167,             0.77893,             0.82974,             0.59722,            0.030077,            0.018503,           0.0061594,            0.000727,            0.000727,            0.000727
                 283,            0.023044,            0.021142,           0.0043896,             0.81643,             0.77791,             0.82926,             0.59722,            0.030095,            0.018527,           0.0061793,            0.000694,            0.000694,            0.000694
                 284,            0.022999,            0.020976,           0.0042407,             0.81575,             0.77943,             0.82936,             0.59725,             0.03011,             0.01855,           0.0061973,            0.000661,            0.000661,            0.000661
                 285,            0.022992,            0.020992,           0.0043227,             0.81689,             0.77915,             0.82926,              0.5972,            0.030124,            0.018577,            0.006217,            0.000628,            0.000628,            0.000628
                 286,             0.02271,            0.020988,            0.004166,             0.81684,             0.77908,             0.82911,             0.59686,            0.030138,            0.018603,           0.0062354,            0.000595,            0.000595,            0.000595
                 287,             0.02288,            0.020957,           0.0042679,              0.8178,              0.7785,             0.82924,             0.59729,            0.030155,            0.018629,           0.0062524,            0.000562,            0.000562,            0.000562
                 288,            0.022904,            0.021056,           0.0043393,             0.81704,             0.77954,             0.82907,             0.59723,            0.030171,            0.018654,           0.0062693,            0.000529,            0.000529,            0.000529
                 289,              0.0226,            0.020752,            0.004192,             0.81513,             0.78007,             0.82893,             0.59704,            0.030185,            0.018681,           0.0062858,            0.000496,            0.000496,            0.000496
                 290,            0.022663,            0.020952,           0.0041241,             0.81927,             0.77636,             0.82879,             0.59738,            0.030199,            0.018706,           0.0063017,            0.000463,            0.000463,            0.000463
                 291,             0.02266,            0.020796,           0.0042322,             0.81777,             0.77826,             0.82868,             0.59762,            0.030214,            0.018731,           0.0063179,             0.00043,             0.00043,             0.00043
                 292,            0.022509,            0.020534,           0.0040671,             0.81818,             0.77789,             0.82888,             0.59727,            0.030229,            0.018758,           0.0063349,            0.000397,            0.000397,            0.000397
                 293,            0.022548,            0.020721,           0.0041291,             0.81938,              0.7757,             0.82857,             0.59737,            0.030245,            0.018785,           0.0063508,            0.000364,            0.000364,            0.000364
                 294,            0.022254,            0.020614,           0.0040752,             0.81919,             0.77562,             0.82856,             0.59738,            0.030261,            0.018814,           0.0063683,            0.000331,            0.000331,            0.000331
                 295,            0.022422,            0.020777,           0.0039892,             0.82023,             0.77433,             0.82839,             0.59709,            0.030276,             0.01884,           0.0063845,            0.000298,            0.000298,            0.000298
                 296,            0.022184,             0.02052,           0.0039906,             0.82015,             0.77507,             0.82819,             0.59695,            0.030292,             0.01887,           0.0063999,            0.000265,            0.000265,            0.000265
                 297,            0.022097,            0.020534,            0.004115,             0.81995,             0.77462,             0.82793,             0.59714,            0.030308,            0.018897,           0.0064155,            0.000232,            0.000232,            0.000232
                 298,            0.022096,             0.02036,           0.0040388,             0.82073,             0.77398,             0.82759,             0.59672,            0.030326,            0.018924,           0.0064329,            0.000199,            0.000199,            0.000199
                 299,            0.022207,            0.020543,           0.0040446,             0.82045,             0.77415,             0.82733,             0.59692,            0.030342,            0.018948,           0.0064483,            0.000166,            0.000166,            0.000166
