               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 159,            0.092934,             0.14892,            0.021659,             0.46103,             0.34258,             0.33896,             0.18626,             0.09261,             0.22389,            0.029906,            0.004786,            0.004786,            0.004786
                 160,            0.093395,             0.14894,            0.021754,             0.46027,             0.34316,             0.33904,             0.18634,            0.092609,             0.22388,            0.029906,            0.004753,            0.004753,            0.004753
                 161,            0.093329,             0.14925,            0.021763,             0.46005,             0.34364,             0.33905,             0.18629,            0.092607,             0.22391,             0.02991,             0.00472,             0.00472,             0.00472
                 162,            0.093083,             0.14932,            0.021759,             0.46012,             0.34288,             0.33901,             0.18621,            0.092604,             0.22393,            0.029909,            0.004687,            0.004687,            0.004687
                 163,            0.093335,             0.14793,            0.021758,             0.46186,             0.34322,             0.33922,             0.18627,              0.0926,             0.22395,            0.029907,            0.004654,            0.004654,            0.004654
                 164,            0.093138,             0.14792,            0.021664,             0.46065,             0.34444,             0.33947,             0.18648,            0.092597,             0.22395,            0.029905,            0.004621,            0.004621,            0.004621
                 165,            0.093692,             0.15118,            0.021739,             0.45915,               0.345,             0.33959,             0.18642,            0.092594,             0.22398,             0.02991,            0.004588,            0.004588,            0.004588
                 166,            0.093086,             0.14887,             0.02154,             0.45877,             0.34512,             0.33978,             0.18647,            0.092589,             0.22399,             0.02991,            0.004555,            0.004555,            0.004555
                 167,            0.092769,             0.14975,            0.021667,             0.45867,             0.34345,             0.33975,             0.18662,            0.092586,             0.22399,             0.02991,            0.004522,            0.004522,            0.004522
                 168,            0.093057,             0.14712,            0.021456,             0.45976,             0.34341,             0.33977,             0.18665,            0.092582,             0.22399,            0.029902,            0.004489,            0.004489,            0.004489
                 169,            0.093121,             0.14722,            0.021421,             0.45869,             0.34318,             0.34019,             0.18696,            0.092581,             0.22399,            0.029901,            0.004456,            0.004456,            0.004456
                 170,            0.093001,              0.1478,            0.021702,             0.45678,             0.34368,             0.34009,             0.18704,            0.092577,               0.224,            0.029897,            0.004423,            0.004423,            0.004423
                 171,            0.093245,             0.14804,            0.021656,             0.45842,             0.34292,             0.34019,             0.18727,            0.092572,             0.22401,            0.029897,             0.00439,             0.00439,             0.00439
                 172,            0.093087,             0.14715,            0.021613,             0.45778,             0.34465,             0.34036,             0.18723,            0.092569,             0.22401,            0.029899,            0.004357,            0.004357,            0.004357
                 173,            0.093186,             0.14742,            0.021641,             0.45842,             0.34472,             0.34028,              0.1873,            0.092567,             0.22399,            0.029899,            0.004324,            0.004324,            0.004324
                 174,            0.093044,             0.14897,            0.021643,             0.45685,             0.34461,             0.34062,             0.18749,            0.092564,               0.224,            0.029902,            0.004291,            0.004291,            0.004291
                 175,            0.093166,             0.14769,             0.02139,             0.45524,             0.34412,             0.34064,             0.18754,            0.092561,             0.22399,            0.029904,            0.004258,            0.004258,            0.004258
                 176,            0.092891,             0.14758,            0.021582,             0.45631,             0.34425,             0.34063,             0.18766,            0.092558,             0.22402,            0.029908,            0.004225,            0.004225,            0.004225
                 177,            0.092666,             0.14828,            0.021304,             0.45614,             0.34367,             0.34048,             0.18743,            0.092554,             0.22401,            0.029912,            0.004192,            0.004192,            0.004192
                 178,            0.092792,             0.14802,            0.021294,             0.45677,             0.34409,             0.34048,             0.18746,            0.092553,             0.22403,            0.029916,            0.004159,            0.004159,            0.004159
                 179,            0.092874,             0.14765,             0.02145,             0.45652,             0.34392,             0.34054,             0.18746,             0.09255,             0.22404,            0.029917,            0.004126,            0.004126,            0.004126
                 180,            0.093131,             0.14763,            0.021525,             0.45682,             0.34388,             0.34084,             0.18748,            0.092547,             0.22405,             0.02992,            0.004093,            0.004093,            0.004093
                 181,            0.092578,             0.14598,            0.021207,             0.45647,             0.34413,              0.3409,             0.18746,            0.092545,             0.22404,             0.02992,             0.00406,             0.00406,             0.00406
                 182,            0.092533,             0.14692,            0.021352,             0.45751,             0.34369,             0.34092,             0.18757,            0.092542,             0.22404,            0.029918,            0.004027,            0.004027,            0.004027
                 183,             0.09282,             0.14752,            0.021275,             0.45704,             0.34353,             0.34073,             0.18744,             0.09254,             0.22406,            0.029918,            0.003994,            0.003994,            0.003994
                 184,            0.092553,             0.14653,            0.021269,             0.45707,             0.34338,             0.34066,             0.18742,            0.092539,             0.22407,            0.029917,            0.003961,            0.003961,            0.003961
                 185,            0.092678,             0.14674,            0.021401,             0.45916,             0.34235,             0.34089,             0.18758,            0.092536,             0.22406,            0.029916,            0.003928,            0.003928,            0.003928
                 186,            0.092808,             0.14756,            0.021346,             0.45818,             0.34289,             0.34091,             0.18744,            0.092534,             0.22406,            0.029919,            0.003895,            0.003895,            0.003895
                 187,            0.092729,             0.14662,            0.021338,             0.45992,              0.3424,             0.34091,             0.18753,            0.092532,             0.22405,            0.029922,            0.003862,            0.003862,            0.003862
                 188,            0.092654,             0.14773,            0.021288,             0.46054,             0.34259,             0.34102,             0.18761,            0.092532,             0.22406,            0.029924,            0.003829,            0.003829,            0.003829
                 189,            0.092743,             0.14652,            0.021399,             0.45685,             0.34367,             0.34106,             0.18767,            0.092531,             0.22408,            0.029928,            0.003796,            0.003796,            0.003796
                 190,            0.092718,             0.14706,            0.021265,             0.45681,             0.34335,             0.34081,             0.18749,            0.092531,             0.22408,            0.029925,            0.003763,            0.003763,            0.003763
                 191,            0.092708,             0.14857,            0.021181,             0.44962,             0.34681,             0.34114,             0.18761,            0.092529,              0.2241,            0.029925,             0.00373,             0.00373,             0.00373
                 192,            0.092731,             0.14808,            0.021084,             0.44763,              0.3468,             0.34089,             0.18758,            0.092528,              0.2241,            0.029927,            0.003697,            0.003697,            0.003697
                 193,            0.093111,             0.14671,            0.021125,             0.44664,             0.34715,             0.34092,             0.18741,            0.092526,             0.22412,            0.029932,            0.003664,            0.003664,            0.003664
                 194,            0.092594,             0.14607,            0.021166,             0.44684,             0.34717,             0.34097,             0.18765,            0.092525,             0.22412,            0.029934,            0.003631,            0.003631,            0.003631
                 195,            0.092752,             0.14679,            0.021171,             0.44528,             0.34803,             0.34139,             0.18767,            0.092523,             0.22414,            0.029936,            0.003598,            0.003598,            0.003598
                 196,            0.092473,             0.14717,             0.02098,             0.45095,             0.34515,             0.34121,             0.18757,            0.092522,             0.22414,            0.029936,            0.003565,            0.003565,            0.003565
                 197,            0.092706,             0.14624,            0.020953,             0.45179,             0.34535,             0.34142,              0.1877,            0.092519,             0.22414,            0.029936,            0.003532,            0.003532,            0.003532
                 198,            0.092623,             0.14691,            0.021016,              0.4514,             0.34491,              0.3413,             0.18766,            0.092518,             0.22416,            0.029939,            0.003499,            0.003499,            0.003499
                 199,            0.092437,             0.14661,            0.020959,             0.44633,             0.34855,             0.34146,             0.18769,            0.092517,             0.22416,            0.029939,            0.003466,            0.003466,            0.003466
                 200,            0.092346,             0.14483,            0.020932,             0.44795,             0.34767,             0.34154,             0.18804,            0.092515,             0.22417,             0.02994,            0.003433,            0.003433,            0.003433
                 201,            0.092215,              0.1455,              0.0211,             0.44842,             0.34804,             0.34136,              0.1878,            0.092515,             0.22418,            0.029942,              0.0034,              0.0034,              0.0034
                 202,            0.092223,             0.14547,            0.020913,             0.44814,             0.34784,             0.34159,              0.1879,            0.092515,             0.22421,            0.029945,            0.003367,            0.003367,            0.003367
                 203,            0.092516,             0.14576,            0.020892,             0.44794,             0.34752,             0.34164,             0.18805,            0.092514,             0.22421,            0.029944,            0.003334,            0.003334,            0.003334
                 204,            0.092681,              0.1466,            0.021113,             0.44639,             0.34795,             0.34155,             0.18808,            0.092513,             0.22424,            0.029947,            0.003301,            0.003301,            0.003301
                 205,            0.092616,             0.14737,            0.021077,             0.44836,             0.34722,             0.34138,             0.18798,            0.092512,             0.22425,             0.02995,            0.003268,            0.003268,            0.003268
                 206,            0.092434,             0.14579,             0.02083,              0.4484,             0.34701,              0.3413,             0.18801,            0.092512,             0.22427,            0.029954,            0.003235,            0.003235,            0.003235
                 207,            0.092429,             0.14697,             0.02094,             0.44827,             0.34808,             0.34137,             0.18805,            0.092511,             0.22427,            0.029959,            0.003202,            0.003202,            0.003202
                 208,            0.092118,             0.14495,            0.020936,              0.4478,             0.34745,             0.34134,             0.18821,            0.092509,             0.22429,             0.02996,            0.003169,            0.003169,            0.003169
                 209,            0.092325,             0.14712,            0.020905,             0.44781,             0.34753,             0.34141,             0.18822,            0.092509,             0.22429,            0.029962,            0.003136,            0.003136,            0.003136
                 210,            0.092037,             0.14406,            0.020744,             0.44895,             0.34697,             0.34164,             0.18834,             0.09251,             0.22431,            0.029965,            0.003103,            0.003103,            0.003103
                 211,            0.092502,             0.14608,            0.020961,             0.44976,              0.3473,             0.34151,             0.18838,             0.09251,             0.22432,            0.029968,             0.00307,             0.00307,             0.00307
                 212,            0.092101,             0.14515,            0.020755,             0.44969,             0.34715,             0.34154,             0.18837,            0.092509,             0.22434,            0.029968,            0.003037,            0.003037,            0.003037
                 213,            0.092268,             0.14538,            0.020827,             0.44875,              0.3483,             0.34166,             0.18841,            0.092508,             0.22436,            0.029971,            0.003004,            0.003004,            0.003004
                 214,            0.092191,              0.1442,            0.020642,             0.44769,             0.34944,             0.34168,             0.18834,            0.092508,             0.22437,            0.029973,            0.002971,            0.002971,            0.002971
                 215,            0.092132,             0.14539,            0.020666,             0.44789,             0.34937,             0.34167,             0.18845,            0.092508,              0.2244,            0.029977,            0.002938,            0.002938,            0.002938
                 216,            0.092312,             0.14652,            0.020796,             0.44981,             0.34748,             0.34135,             0.18835,            0.092508,             0.22442,            0.029979,            0.002905,            0.002905,            0.002905
                 217,             0.09269,             0.14685,            0.020925,             0.45014,             0.34781,             0.34133,             0.18843,            0.092508,             0.22441,            0.029981,            0.002872,            0.002872,            0.002872
                 218,             0.09233,             0.14582,            0.020787,             0.44912,             0.34883,             0.34142,              0.1884,            0.092508,             0.22444,            0.029982,            0.002839,            0.002839,            0.002839
                 219,             0.09215,             0.14499,             0.02067,             0.44916,             0.34861,             0.34143,             0.18826,            0.092508,             0.22446,            0.029984,            0.002806,            0.002806,            0.002806
                 220,            0.091949,             0.14405,            0.020663,             0.44879,             0.34807,             0.34127,              0.1883,            0.092508,             0.22448,             0.02999,            0.002773,            0.002773,            0.002773
                 221,            0.092108,             0.14566,            0.020622,             0.44897,             0.34719,             0.34144,              0.1883,            0.092508,             0.22448,             0.02999,             0.00274,             0.00274,             0.00274
                 222,            0.091853,             0.14475,            0.020541,             0.45034,              0.3466,             0.34141,             0.18828,            0.092508,             0.22449,             0.02999,            0.002707,            0.002707,            0.002707
                 223,            0.092297,             0.14416,            0.020499,             0.45026,             0.34666,             0.34146,             0.18829,            0.092508,             0.22451,            0.029991,            0.002674,            0.002674,            0.002674
                 224,            0.091868,             0.14374,             0.02063,             0.44968,             0.34706,             0.34151,             0.18843,            0.092507,             0.22454,            0.029993,            0.002641,            0.002641,            0.002641
                 225,            0.091977,             0.14579,            0.020747,             0.44933,             0.34689,             0.34152,             0.18842,            0.092507,             0.22455,            0.029993,            0.002608,            0.002608,            0.002608
                 226,            0.092003,             0.14545,            0.020554,             0.44974,             0.34713,             0.34142,             0.18846,            0.092508,             0.22457,            0.029995,            0.002575,            0.002575,            0.002575
                 227,            0.091743,             0.14326,            0.020528,              0.4515,             0.34644,             0.34147,             0.18843,            0.092508,             0.22461,            0.029998,            0.002542,            0.002542,            0.002542
                 228,            0.092211,             0.14432,            0.020563,             0.45205,             0.34639,              0.3414,             0.18845,            0.092509,             0.22462,            0.029999,            0.002509,            0.002509,            0.002509
                 229,            0.091878,             0.14361,            0.020274,             0.45091,               0.347,             0.34157,             0.18846,            0.092509,             0.22464,            0.030001,            0.002476,            0.002476,            0.002476
                 230,            0.091865,             0.14294,            0.020431,             0.45078,             0.34693,             0.34133,              0.1884,            0.092509,             0.22467,            0.030003,            0.002443,            0.002443,            0.002443
                 231,            0.091748,             0.14494,            0.020703,             0.45344,             0.34681,              0.3414,             0.18846,            0.092509,              0.2247,            0.030008,             0.00241,             0.00241,             0.00241
                 232,            0.091813,             0.14439,            0.020342,             0.45325,             0.34665,             0.34136,             0.18847,            0.092512,             0.22472,            0.030013,            0.002377,            0.002377,            0.002377
                 233,            0.091875,             0.14468,            0.020462,             0.45492,             0.34566,             0.34158,             0.18863,            0.092511,             0.22473,            0.030014,            0.002344,            0.002344,            0.002344
                 234,            0.091949,             0.14493,            0.020307,             0.45525,             0.34588,             0.34155,             0.18868,            0.092513,             0.22477,            0.030019,            0.002311,            0.002311,            0.002311
                 235,            0.091933,             0.14432,            0.020381,             0.45463,              0.3466,              0.3414,             0.18868,            0.092515,             0.22482,            0.030023,            0.002278,            0.002278,            0.002278
                 236,            0.092077,             0.14476,              0.0204,             0.45485,             0.34648,              0.3411,             0.18867,            0.092517,             0.22484,            0.030029,            0.002245,            0.002245,            0.002245
                 237,            0.091569,             0.14469,            0.020217,              0.4533,             0.34707,             0.34114,             0.18872,            0.092518,             0.22488,            0.030032,            0.002212,            0.002212,            0.002212
                 238,            0.091662,             0.14264,            0.020348,             0.45353,             0.34698,             0.34107,             0.18869,            0.092519,             0.22491,            0.030035,            0.002179,            0.002179,            0.002179
                 239,            0.091483,              0.1438,            0.020294,             0.45351,             0.34691,             0.34108,             0.18861,             0.09252,             0.22493,            0.030038,            0.002146,            0.002146,            0.002146
                 240,            0.091631,              0.1434,            0.020242,             0.45413,             0.34615,             0.34109,             0.18853,            0.092522,             0.22494,             0.03004,            0.002113,            0.002113,            0.002113
                 241,            0.091672,             0.14206,            0.020304,             0.45783,             0.34504,              0.3411,              0.1886,            0.092524,             0.22498,            0.030042,             0.00208,             0.00208,             0.00208
                 242,            0.091341,             0.14263,            0.020037,             0.45779,               0.345,             0.34146,             0.18878,            0.092527,               0.225,            0.030045,            0.002047,            0.002047,            0.002047
                 243,            0.091825,             0.14283,            0.020193,             0.46018,             0.34458,             0.34143,             0.18862,            0.092529,             0.22503,             0.03005,            0.002014,            0.002014,            0.002014
                 244,            0.092114,             0.14322,            0.020195,             0.45998,             0.34452,             0.34128,             0.18868,             0.09253,             0.22505,            0.030053,            0.001981,            0.001981,            0.001981
                 245,            0.091921,             0.14386,            0.020268,             0.45997,             0.34428,             0.34135,             0.18873,            0.092532,             0.22508,            0.030057,            0.001948,            0.001948,            0.001948
                 246,            0.091727,             0.14288,            0.020108,             0.46144,             0.34424,             0.34143,              0.1889,            0.092533,              0.2251,            0.030059,            0.001915,            0.001915,            0.001915
                 247,            0.091569,             0.14222,            0.020274,             0.46061,             0.34416,              0.3414,              0.1889,            0.092535,             0.22512,            0.030062,            0.001882,            0.001882,            0.001882
                 248,            0.091727,              0.1429,            0.020269,               0.462,             0.34355,             0.34135,             0.18885,            0.092536,             0.22513,            0.030064,            0.001849,            0.001849,            0.001849
                 249,            0.091923,             0.14419,            0.020172,             0.46197,             0.34334,             0.34121,             0.18865,            0.092538,             0.22517,            0.030066,            0.001816,            0.001816,            0.001816
                 250,            0.091484,             0.14275,            0.020128,             0.46327,             0.34247,             0.34113,             0.18875,             0.09254,              0.2252,            0.030071,            0.001783,            0.001783,            0.001783
                 251,             0.09145,             0.14303,            0.020163,             0.46267,             0.34208,              0.3412,             0.18889,            0.092543,             0.22524,            0.030075,             0.00175,             0.00175,             0.00175
                 252,            0.091217,             0.14367,             0.02018,              0.4629,             0.34182,             0.34094,             0.18883,            0.092546,             0.22527,            0.030079,            0.001717,            0.001717,            0.001717
                 253,            0.091324,             0.14297,            0.020067,             0.46238,             0.34152,             0.34099,             0.18898,            0.092549,             0.22532,            0.030082,            0.001684,            0.001684,            0.001684
                 254,            0.091211,              0.1429,            0.020094,             0.46145,             0.34254,             0.34085,              0.1889,            0.092552,             0.22539,            0.030085,            0.001651,            0.001651,            0.001651
                 255,            0.091334,              0.1407,            0.020119,             0.46071,             0.34222,             0.34069,             0.18874,            0.092555,             0.22542,             0.03009,            0.001618,            0.001618,            0.001618
                 256,            0.091344,             0.14231,             0.01999,             0.46206,             0.34236,             0.34064,             0.18879,            0.092557,             0.22547,             0.03009,            0.001585,            0.001585,            0.001585
                 257,            0.091125,             0.14193,            0.019976,             0.46256,             0.34251,             0.34074,              0.1887,             0.09256,             0.22551,            0.030095,            0.001552,            0.001552,            0.001552
                 258,              0.0916,             0.14261,             0.01995,             0.46144,             0.34316,              0.3404,             0.18856,            0.092563,             0.22556,              0.0301,            0.001519,            0.001519,            0.001519
                 259,            0.091622,             0.14207,             0.02002,              0.4617,             0.34313,             0.34052,             0.18861,            0.092566,             0.22561,            0.030107,            0.001486,            0.001486,            0.001486
                 260,            0.091445,             0.14218,            0.019746,             0.46096,              0.3442,             0.34083,             0.18889,            0.092567,             0.22565,             0.03011,            0.001453,            0.001453,            0.001453
                 261,            0.091274,             0.14247,             0.01992,             0.46079,             0.34389,             0.34078,             0.18891,             0.09257,              0.2257,            0.030115,             0.00142,             0.00142,             0.00142
                 262,            0.091593,             0.14322,            0.019937,             0.46095,             0.34388,             0.34086,             0.18895,             0.09257,             0.22573,            0.030117,            0.001387,            0.001387,            0.001387
                 263,            0.090832,             0.14151,            0.019773,             0.46058,              0.3436,             0.34056,             0.18896,            0.092571,             0.22577,            0.030122,            0.001354,            0.001354,            0.001354
                 264,            0.091397,             0.14249,            0.019846,             0.46018,             0.34363,             0.34049,             0.18894,            0.092574,              0.2258,            0.030126,            0.001321,            0.001321,            0.001321
                 265,            0.091348,             0.14233,            0.019696,             0.45993,             0.34329,             0.34032,             0.18877,            0.092576,             0.22586,            0.030127,            0.001288,            0.001288,            0.001288
                 266,            0.090811,             0.14181,            0.019698,             0.46077,             0.34339,             0.34044,              0.1888,            0.092576,             0.22588,            0.030133,            0.001255,            0.001255,            0.001255
                 267,            0.091319,             0.14221,            0.019854,              0.4602,             0.34435,             0.34032,             0.18875,            0.092579,             0.22592,            0.030137,            0.001222,            0.001222,            0.001222
                 268,            0.091037,             0.14186,            0.019852,             0.46007,             0.34451,             0.34022,             0.18876,            0.092582,             0.22597,            0.030141,            0.001189,            0.001189,            0.001189
                 269,            0.091434,             0.14189,            0.019841,             0.46144,              0.3439,             0.34028,             0.18884,            0.092585,               0.226,            0.030148,            0.001156,            0.001156,            0.001156
                 270,            0.091344,             0.14326,            0.019734,             0.46117,             0.34395,             0.34037,             0.18888,            0.092588,             0.22606,            0.030155,            0.001123,            0.001123,            0.001123
                 271,            0.090914,             0.14002,            0.019656,             0.46137,             0.34402,             0.34049,             0.18894,             0.09259,              0.2261,             0.03016,             0.00109,             0.00109,             0.00109
                 272,            0.091107,             0.14032,            0.019562,              0.4622,             0.34305,             0.34035,             0.18898,            0.092593,             0.22614,            0.030165,            0.001057,            0.001057,            0.001057
                 273,             0.09143,             0.14315,            0.019674,             0.46305,             0.34302,             0.34036,              0.1889,            0.092596,             0.22618,            0.030172,            0.001024,            0.001024,            0.001024
                 274,            0.090878,             0.14084,            0.019546,             0.46318,             0.34307,             0.34019,             0.18882,              0.0926,             0.22622,            0.030174,            0.000991,            0.000991,            0.000991
                 275,            0.091343,             0.13956,            0.019663,             0.46113,             0.34348,             0.34012,             0.18873,            0.092604,             0.22628,            0.030179,            0.000958,            0.000958,            0.000958
                 276,            0.090993,              0.1404,            0.019575,             0.46306,             0.34307,             0.34014,             0.18878,            0.092608,             0.22632,            0.030187,            0.000925,            0.000925,            0.000925
                 277,            0.090772,             0.14131,            0.019339,              0.4607,             0.34424,             0.34018,             0.18865,             0.09261,             0.22638,            0.030193,            0.000892,            0.000892,            0.000892
                 278,            0.091197,             0.14052,             0.01955,             0.46094,             0.34426,             0.34017,             0.18865,            0.092613,             0.22644,              0.0302,            0.000859,            0.000859,            0.000859
                 279,            0.090905,              0.1408,            0.019512,             0.46092,              0.3441,              0.3399,             0.18859,            0.092617,             0.22649,            0.030209,            0.000826,            0.000826,            0.000826
                 280,            0.090807,             0.14132,            0.019515,             0.46008,             0.34501,             0.33996,             0.18867,             0.09262,             0.22654,            0.030215,            0.000793,            0.000793,            0.000793
                 281,            0.091102,             0.13967,            0.019481,              0.4586,             0.34566,             0.33993,             0.18861,            0.092622,             0.22656,             0.03022,             0.00076,             0.00076,             0.00076
                 282,            0.090822,             0.13971,            0.019543,             0.45847,             0.34561,             0.33989,             0.18853,            0.092624,             0.22659,            0.030225,            0.000727,            0.000727,            0.000727
                 283,            0.090763,              0.1404,            0.019461,             0.45876,             0.34564,              0.3399,             0.18863,            0.092628,             0.22667,            0.030229,            0.000694,            0.000694,            0.000694
                 284,            0.090656,             0.14035,            0.019372,             0.45771,             0.34645,             0.33986,             0.18853,             0.09263,             0.22672,            0.030234,            0.000661,            0.000661,            0.000661
                 285,             0.09078,             0.14084,            0.019376,             0.45844,             0.34585,             0.33982,             0.18858,            0.092633,             0.22678,            0.030238,            0.000628,            0.000628,            0.000628
                 286,             0.09085,             0.14077,            0.019465,             0.45992,              0.3451,             0.33999,             0.18854,            0.092635,              0.2268,            0.030245,            0.000595,            0.000595,            0.000595
                 287,            0.090644,             0.13956,            0.019255,             0.45913,             0.34624,             0.34001,             0.18847,            0.092637,             0.22682,             0.03025,            0.000562,            0.000562,            0.000562
                 288,            0.090452,             0.13961,            0.019303,             0.45927,             0.34638,             0.33982,             0.18825,            0.092639,             0.22687,            0.030255,            0.000529,            0.000529,            0.000529
                 289,            0.090965,             0.13864,            0.019188,             0.45874,             0.34617,              0.3396,             0.18825,            0.092641,             0.22687,            0.030261,            0.000496,            0.000496,            0.000496
                 290,            0.090936,             0.14073,            0.019418,             0.45961,             0.34523,             0.33978,             0.18827,            0.092644,             0.22692,            0.030266,            0.000463,            0.000463,            0.000463
                 291,            0.090826,             0.14022,            0.019429,             0.45977,             0.34526,             0.33973,             0.18834,            0.092647,             0.22696,            0.030273,             0.00043,             0.00043,             0.00043
                 292,            0.090606,             0.13961,            0.019208,             0.45992,             0.34522,             0.33957,             0.18841,            0.092649,               0.227,            0.030278,            0.000397,            0.000397,            0.000397
                 293,            0.090797,             0.13928,            0.019221,             0.45929,             0.34508,             0.33965,             0.18836,            0.092651,             0.22703,            0.030283,            0.000364,            0.000364,            0.000364
                 294,            0.091208,             0.14166,            0.019393,             0.45981,             0.34535,              0.3397,             0.18849,            0.092653,             0.22708,             0.03029,            0.000331,            0.000331,            0.000331
                 295,             0.09062,             0.14019,            0.019198,             0.45938,             0.34536,             0.33972,             0.18843,            0.092655,             0.22715,            0.030304,            0.000298,            0.000298,            0.000298
                 296,            0.090867,             0.13841,             0.01937,             0.45909,             0.34518,             0.33933,             0.18817,            0.092657,              0.2272,             0.03031,            0.000265,            0.000265,            0.000265
                 297,            0.090473,             0.14149,              0.0193,             0.45944,             0.34513,             0.33928,             0.18822,            0.092658,             0.22725,            0.030319,            0.000232,            0.000232,            0.000232
                 298,            0.090481,             0.14014,            0.019218,             0.45713,              0.3459,             0.33952,             0.18822,            0.092658,             0.22727,            0.030325,            0.000199,            0.000199,            0.000199
                 299,            0.090771,             0.14014,            0.019234,              0.4577,             0.34607,             0.33924,             0.18804,            0.092659,             0.22733,            0.030334,            0.000166,            0.000166,            0.000166
